# Tracker with some misalignments
#
#
#
TABLE TrkAlignTracker
0, 0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
#
#
#
TABLE TrkAlignPlane
#row, strawid, dx, dy, dz, rx, ry, rz
171,28_3_0,0,0,0,0,0,0
172,28_4_0,0,0,0,0,0,0
173,28_5_0,0,0,0,0,0,0
174,29_0_0,0,0,0,0,0,0
175,29_1_0,0,0,0,0,0,0
176,29_2_0,0,0,0,0,0,0
177,29_3_0,0,0,0,0,0,0
178,29_4_0,0,0,0,0,0,0
179,29_5_0,0,0,0,0,0,0
180,30_0_0,0,0,0,0,0,0
181,30_1_0,0,0,0,0,0,0
182,30_2_0,0,0,0,0,0,0
183,30_3_0,0,0,0,0,0,0
184,30_4_0,0,0,0,0,0,0
185,30_5_0,0,0,0,0,0,0
186,31_0_0,0,0,0,0,0,0
187,31_1_0,0,0,0,0,0,0
188,31_2_0,0,0,0,0,0,0
189,31_3_0,0,0,0,0,0,0
190,31_4_0,0,0,0,0,0,0
191,31_5_0,0,0,0,0,0,0
192,32_0_0,0,0,0,0,0,0
193,32_1_0,0,0,0,0,0,0
194,32_2_0,0,0,0,0,0,0
195,32_3_0,0,0,0,0,0,0
196,32_4_0,0,0,0,0,0,0
197,32_5_0,0,0,0,0,0,0
198,33_0_0,0,0,0,0,0,0
199,33_1_0,0,0,0,0,0,0
200,33_2_0,0,0,0,0,0,0
201,33_3_0,0,0,0,0,0,0
202,33_4_0,0,0,0,0,0,0
203,33_5_0,0,0,0,0,0,0
204,34_0_0,0,0,0,0,0,0
205,34_1_0,0,0,0,0,0,0
206,34_2_0,0,0,0,0,0,0
207,34_3_0,0,0,0,0,0,0
208,34_4_0,0,0,0,0,0,0
209,34_5_0,0,0,0,0,0,0
210,35_0_0,0,0,0,0,0,0
211,35_1_0,0,0,0,0,0,0
212,35_2_0,0,0,0,0,0,0
213,35_3_0,0,0,0,0,0,0
214,35_4_0,0,0,0,0,0,0
215,35_5_0,0,0,0,0,0,0
#
#
#
TABLE TrkAlignStraw
#index,StrawId,wire_cal_dV,wire_cal_dW,wire_hv_dV,wire_hv_dW,straw_cal_dV,straw_cal_dW,straw_hv_dV,straw_hv_dW
0,0_0_0,0.272067,-0.531369,0.274939,-0.433781,0.267578,-0.360366,0.244192,-0.289132
1,0_0_1,0.27602,-0.630418,0.291979,-0.559401,0.241299,-0.284204,0.258648,-0.253701
2,0_0_2,0.303641,-0.502302,0.251995,-0.431467,0.300132,-0.349103,0.293829,-0.318274
3,0_0_3,0.299312,-0.614004,0.269512,-0.535535,0.276015,-0.335078,0.274893,-0.287563
4,0_0_4,0.251834,-0.487629,0.255571,-0.402107,0.265487,-0.309622,0.324638,-0.296351
5,0_0_5,0.264628,-0.565067,0.272975,-0.509813,0.228491,-0.316175,0.274041,-0.309067
6,0_0_6,0.264146,-0.510711,0.240675,-0.424561,0.262482,-0.298698,0.264674,-0.27817
7,0_0_7,0.281421,-0.566571,0.276965,-0.490716,0.245177,-0.263464,0.275937,-0.316739
8,0_0_8,0.256349,-0.673242,0.274118,-0.237059,0.283321,-0.403891,0.274535,-0.16819
9,0_0_9,0.444324,-0.861597,0.29157,-0.473627,0.324398,-0.458611,0.269591,-0.288374
10,0_0_10,0.27231,-0.522665,0.300283,-0.468237,0.276857,-0.337015,0.280849,-0.335762
11,0_0_11,0.267319,-0.582304,0.109379,-0.462386,0.23278,-0.359869,0.195,-0.31221
12,0_0_12,0.334605,-0.488272,0.259647,-0.49961,0.290731,-0.270255,0.301271,-0.340908
13,0_0_13,0.260453,-0.574138,0.260756,-0.443702,0.234688,-0.359407,0.237968,-0.283216
14,0_0_14,0.310601,-0.556017,0.310607,-0.433353,0.276984,-0.325614,0.218708,-0.229816
15,0_0_15,0.220462,-0.503422,0.303673,-0.41355,0.205367,-0.339989,0.273524,-0.252114
16,0_0_16,0.206725,-0.648069,0.306892,-0.430131,0.221633,-0.436092,0.303147,-0.253847
17,0_0_17,0.206791,-0.557408,0.306309,-0.388759,0.176759,-0.3695,0.260608,-0.2336
18,0_0_18,0.278542,-0.537288,0.309849,-0.555427,0.272802,-0.314521,0.305188,-0.356802
19,0_0_19,0.260019,-0.520404,0.0651039,-0.429077,0.233223,-0.383048,0.129347,-0.295464
20,0_0_20,0.288491,-0.609609,0.310705,-0.568257,0.201302,-0.30477,0.264271,-0.370103
21,0_0_21,0.245428,-0.511607,0.308944,-0.377466,0.187693,-0.35928,0.286859,-0.29313
22,0_0_22,0.211915,-0.616697,0.318432,-0.491022,0.182345,-0.371252,0.296847,-0.28764
23,0_0_23,0.190993,-0.522157,0.30275,-0.364666,0.152032,-0.367693,0.270008,-0.28324
24,0_0_24,0.239968,-0.576703,0.360199,-0.432057,0.186732,-0.330369,0.311259,-0.253301
25,0_0_25,0.20565,-0.541976,0.243603,-0.364778,0.300474,-0.334915,0.39423,-0.248246
26,0_0_26,0.215476,-0.619217,0.331865,-0.418835,0.185542,-0.374615,0.276364,-0.192187
27,0_0_27,0.209146,-0.527355,0.312603,-0.335334,0.157808,-0.38587,0.279079,-0.254284
28,0_0_28,0.214113,-0.61863,0.276859,-0.386606,0.176308,-0.356994,0.286585,-0.231985
29,0_0_29,0.182423,-0.560504,0.254544,-0.371588,0.147982,-0.418589,0.214988,-0.313722
30,0_0_30,0.197122,-0.591386,0.317016,-0.359398,0.170969,-0.341843,0.297814,-0.257572
31,0_0_31,0.178698,-0.509668,0.306248,-0.37096,0.161448,-0.331433,0.257381,-0.300027
32,0_0_32,0.223505,-0.593234,0.302902,-0.414578,0.155812,-0.335772,0.319613,-0.184843
33,0_0_33,0.201568,-0.524864,0.0427402,-0.41668,0.170546,-0.355994,0.124043,-0.319536
34,0_0_34,0.165858,-0.631515,0.319059,-0.421135,0.127775,-0.408317,0.292384,-0.330965
35,0_0_35,0.291975,-0.601835,0.310624,-0.382227,0.174529,-0.420324,0.271772,-0.312325
36,0_0_36,0.232371,-0.635469,0.442709,-0.218842,0.11164,-0.364592,0.270623,-0.267093
37,0_0_37,0.194697,-0.663585,0.0789865,-0.40563,0.117006,-0.469566,0.145687,-0.350818
38,0_0_38,0.206284,-0.655624,0.346717,-0.43825,0.0618392,-0.458958,0.322968,-0.292648
39,0_0_39,0.200578,-0.592946,0.343144,-0.423909,0.0635349,-0.389003,0.28044,-0.336698
40,0_0_40,0.14676,-0.527718,0.321741,-0.316557,-0.0211523,-0.336287,0.101636,-0.219575
41,0_0_41,0.136833,-0.587727,0.237115,-0.381205,-0.00811513,-0.370321,0.142431,-0.322462
42,0_0_42,0.170634,-0.553019,0.325279,-0.339026,-0.0688151,-0.3833,0.105166,-0.32365
43,0_0_43,0.164867,-0.647115,0.325642,-0.398723,-0.0185134,-0.4633,0.190541,-0.280691
44,0_0_44,0.130754,-0.636829,0.290755,-0.0255443,-0.0295065,-0.432689,0.119272,-0.0753109
45,0_0_45,0.140518,-0.680795,0.304588,-0.410616,0.0176456,-0.44083,0.160924,-0.268294
46,0_0_46,0.125058,-0.612289,0.31583,-0.297752,0.0219561,-0.436698,0.153321,-0.177282
47,0_0_47,0.13009,-0.68023,0.332389,-0.452203,-0.0650959,-0.508408,0.524091,-0.312127
48,0_0_48,0.134567,-0.58937,0.29335,-0.290297,0.0381919,-0.415412,0.116613,-0.281475
49,0_0_49,0.141746,-0.64274,0.30276,-0.402301,0.0461865,-0.421642,0.110633,-0.241733
50,0_0_50,0.110435,-0.665123,0.24229,-0.312759,0.053746,-0.461247,0.0692562,-0.20866
51,0_0_51,0.113509,-0.679533,0.244816,-0.43558,0.0225501,-0.429954,0.150527,-0.285794
52,0_0_52,0.114785,-0.656025,0.3047,-0.318844,0.0614741,-0.452505,0.084773,-0.200207
53,0_0_53,0.122466,-0.676686,0.324811,-0.450375,0.0549312,-0.467759,0.173352,-0.282545
54,0_0_54,0.0929683,-0.669584,0.295307,-0.373961,0.0393095,-0.491944,0.126394,-0.222584
55,0_0_55,0.0879533,-0.659174,0.300315,-0.451408,0.0512048,-0.442168,0.0971268,-0.206244
56,0_0_56,0.121868,-0.585158,0.295198,-0.256958,0.0816972,-0.451069,0.112906,-0.105482
57,0_0_57,0.130814,-0.710378,0.302081,-0.365972,0.0501645,-0.479987,0.0777296,-0.267167
58,0_0_58,0.0557232,-0.643785,0.286729,-0.241505,0.0042719,-0.457508,0.0877833,-0.217791
59,0_0_59,0.0684693,-0.687856,0.270802,-0.246793,0.0241611,-0.503711,0.115888,-0.154931
60,0_0_60,0.0584301,-0.628426,0.280227,-0.21958,0.0733429,-0.434961,0.140923,-0.144477
61,0_0_61,0.0609392,-0.66671,0.303302,-0.318671,-0.00294466,-0.431756,0.147402,-0.196986
62,0_0_62,0.0697605,-0.652191,0.272109,-0.243543,0.041011,-0.427025,0.093965,-0.109322
63,0_0_63,0.0601202,-0.587803,0.282005,-0.246074,0.0274304,-0.458264,0.080413,-0.142729
64,0_0_64,0.0899894,-0.680864,0.287082,-0.253106,-0.00826159,-0.487896,0.132474,-0.146405
65,0_0_65,0.102014,-0.705581,0.305252,-0.307542,0.0571414,-0.524645,0.122525,-0.208929
66,0_0_66,0.0747824,-0.71764,0.28068,-0.224542,0.0578696,-0.504191,0.0851745,-0.146876
67,0_0_67,0.0941195,-0.675758,0.260372,-0.243295,0.0158186,-0.457532,0.109127,-0.177485
68,0_0_68,0.0534466,-0.62226,0.290791,-0.275081,0.0403433,-0.458226,0.0586074,-0.221137
69,0_0_69,0.07117,-0.657406,-0.067851,-0.26836,-0.00842325,-0.447603,-0.0415373,-0.24966
70,0_0_70,0.0596754,-0.668831,0.275227,-0.355572,0.0234025,-0.415538,0.115588,-0.200565
71,0_0_71,0.0544992,-0.596269,0.260158,-0.209281,0.16243,-0.407679,0.22446,-0.121267
72,0_0_72,0.0704495,-0.690873,0.268013,-0.285857,-0.027977,-0.403359,0.0775106,-0.188453
73,0_0_73,0.0268348,-0.560865,0.251805,-0.253077,-0.342184,-0.374286,0.733682,-0.244884
74,0_0_74,0.0283923,-0.667887,0.278827,-0.249087,0.0492947,-0.38526,0.0618106,-0.195705
75,0_0_75,0.0331082,-0.597706,0.278713,-0.248368,0.0156252,-0.394405,0.114162,-0.233602
76,0_0_76,0.0268059,-0.666222,0.231246,-0.19033,-0.0444337,-0.326121,0.0444281,-0.0962317
77,0_0_77,0.0260234,-0.510249,0.123114,-0.187999,-0.0342678,-0.287712,0.057809,-0.168218
78,0_0_78,0.0223752,-0.671479,0.204492,-0.248517,-0.123172,-0.436036,0.0483486,-0.154911
79,0_0_79,0.00851527,-0.521448,0.201742,-0.142545,-0.101333,-0.25038,0.0984847,-0.1464
80,0_0_80,0.0496109,-0.727831,0.295001,-0.259067,-0.518741,-0.523943,0.680813,-0.24786
81,0_0_81,0.00189106,-0.535442,0.227669,-0.0299323,0.00754801,-0.303667,0.0685718,-0.130106
82,0_0_82,0.034606,-0.63341,0.210661,-0.26455,-0.0117468,-0.355636,-0.00819031,-0.16718
83,0_0_83,0.0263008,-0.535964,0.236136,-0.191863,0.0309559,-0.359642,0.0608845,-0.159495
84,0_0_84,-0.00904571,-0.576631,0.218465,-0.245184,1.19254,-0.444987,-0.748421,-0.134167
85,0_0_85,0.342472,-1.05288,0.124227,0.0685253,0.0711162,-0.405275,0.0824708,-0.182081
86,0_0_86,0.0210285,-0.621206,0.248362,-0.31312,-0.218522,-0.413897,0.0039067,-0.142982
87,0_0_87,0.00847808,-0.482391,0.223146,-0.205803,0.0257005,-0.326634,0.0605847,-0.149747
88,0_0_88,-0.021524,-0.240616,0.2435,-0.104843,-0.209071,-0.148912,0.0172821,-0.0589232
89,0_0_89,-0.0013786,-0.452713,0.103899,-0.148199,0.00163667,-0.250226,-0.0889868,-0.0896185
90,0_0_90,-0.0120248,-0.548079,0.17247,-0.125325,-0.266231,-0.360291,-0.00844228,-0.106323
91,0_0_91,-0.00529293,-0.544561,0.130781,-0.0654996,-0.0094194,-0.324975,0.00637135,-0.0288467
92,0_0_92,0.0282786,-0.477226,0.0774913,-0.114947,-0.261655,-0.280298,0.0136588,-0.0214089
93,0_0_93,0.0248018,-0.475187,0.131312,-0.0976617,-0.0984594,-0.174934,0.099734,-0.0966133
94,0_0_94,0.0177434,-0.457485,0.125767,-0.136159,-0.0993778,-0.172328,0.0803678,-0.0628447
95,0_0_95,0.0337405,-0.538813,-0.158625,-0.080459,0.0403043,-0.356356,-0.106029,0.0350099
96,0_1_0,0.07474,-0.0663978,0.250935,-0.176819,0.145857,-0.0295286,0.371868,-0.190526
97,0_1_1,0.00588567,-0.240272,0.271158,-0.378067,0.0385944,-0.015045,0.465457,-0.276766
98,0_1_2,0.0592395,-0.113901,0.279655,-0.529278,0.124526,-0.0631036,0.319682,-0.394226
99,0_1_3,0.00886498,-0.231665,0.258814,-0.365412,0.0782343,-0.0678854,0.217702,-0.217903
100,0_1_4,0.0239884,-0.122838,0.271492,-0.196596,0.0778753,-0.0784402,0.31541,-0.239787
101,0_1_5,0.00910892,-0.211199,0.261169,-0.298592,0.0328451,-0.0557665,0.278536,-0.188988
102,0_1_6,0.0869279,-0.155858,0.281742,-0.204552,0.1038,-0.0688157,0.274996,-0.210916
103,0_1_7,-0.00295305,-0.239632,0.276017,-0.32989,-0.00438017,-0.0888534,0.235486,-0.202752
104,0_1_8,-0.00744472,-0.255048,0.276305,-0.254026,0.0438878,-0.152065,0.342165,-0.230814
105,0_1_9,-10000,-10000,-10000,-10000,-0.0209325,0.0296531,0.221314,-0.128127
106,0_1_10,-0.00968316,-0.208636,0.242359,-0.360802,0.0438363,-0.121495,0.301237,-0.296785
107,0_1_11,-0.0204751,-0.169045,0.268732,-0.339959,-0.073696,-0.00392292,0.231844,-0.24007
108,0_1_12,0.0244588,-0.365025,0.254628,-0.182954,0.0509076,-0.200297,0.262489,-0.0729579
109,0_1_13,-0.00904533,-0.134901,0.249517,-0.234582,0.462993,-0.105838,0.0295945,-0.143128
110,0_1_14,0.00647171,-0.243251,0.237814,-0.175527,0.0371736,-0.124826,0.29165,-0.150578
111,0_1_15,-0.0257421,-0.192266,0.166212,-0.295409,-0.0761008,-0.0721903,0.1755,-0.238524
112,0_1_16,-0.00443158,-0.288444,0.242509,-0.484809,0.02482,-0.109734,0.270908,-0.320588
113,0_1_17,-0.0199832,-0.19681,0.253246,-0.228008,-0.0509292,-0.132424,0.22609,-0.248362
114,0_1_18,0.0336091,-0.228347,0.223298,-0.268036,0.0440967,-0.0996549,0.214471,-0.276914
115,0_1_19,-0.00655738,-0.182158,0.22924,-0.209031,-0.0235615,-0.127764,0.196402,-0.221093
116,0_1_20,0.0290925,-0.513496,0.228409,-0.253287,0.0323004,-0.246524,0.25249,-0.276253
117,0_1_21,0.0296673,-0.298936,0.193653,-0.505692,0.0400762,-0.112922,0.143027,-0.379167
118,0_1_22,-0.0221793,-0.239707,0.222656,-0.220937,-0.0698382,-0.167393,0.258269,-0.231294
119,0_1_23,-0.0267984,-0.0620182,0.198685,-0.17167,-0.0618236,0.055059,0.190196,-0.174353
120,0_1_24,1.69686e-05,-0.190021,0.225469,-0.257272,-0.00356392,-0.139113,0.251434,-0.227319
121,0_1_25,-0.017598,-0.192917,0.177301,-0.214837,-0.045639,-0.0276011,0.182673,-0.228872
122,0_1_26,0.0314794,-0.81448,0.215629,-0.277277,0.014372,-0.453071,0.222523,-0.232967
123,0_1_27,-0.0135327,-0.159699,0.194628,-0.169738,-0.0908703,-0.0909583,0.189175,-0.162248
124,0_1_28,0.000870124,-0.176036,0.204827,-0.230226,-0.0680508,-0.0720875,0.183471,-0.19804
125,0_1_29,-0.053257,-0.144479,0.203124,-0.266247,-0.0645465,-0.112515,0.16283,-0.289365
126,0_1_30,-0.017787,-0.134954,0.219065,-0.240669,-0.0793993,-0.075639,0.25942,-0.198041
127,0_1_31,-0.0400093,0.0207774,0.179965,-0.190746,-0.0788669,-0.0071872,0.107923,-0.225289
128,0_1_32,0.00969836,-0.135687,0.2092,-0.261814,-0.100327,-0.0901823,0.154294,-0.260882
129,0_1_33,-0.0240918,-0.00629824,0.143408,-0.206764,-0.0723534,-0.0142116,0.0975178,-0.255083
130,0_1_34,-0.00611154,-0.0996567,0.203603,-0.246234,-0.0814317,-0.0711805,0.147212,-0.240629
131,0_1_35,-0.0486741,-0.139397,0.173558,-0.22595,-0.126094,-0.0586095,0.105023,-0.252269
132,0_1_36,0.0112581,-0.156653,0.189051,-0.250523,-0.0913931,-0.0796645,0.156362,-0.212049
133,0_1_37,-0.0286003,-0.117132,0.171496,-0.133312,-0.149666,-0.104356,0.100183,-0.122483
134,0_1_38,-0.0213029,-0.113092,0.174587,-0.164491,-0.128187,-0.121042,0.102953,-0.181109
135,0_1_39,-0.0624122,-0.163309,0.173686,-0.216297,-0.264444,0.0226795,0.452985,-0.197846
136,0_1_40,-0.026814,-0.140312,0.162915,-0.200844,-0.170597,-0.104095,0.0539269,-0.167642
137,0_1_41,0.00218557,-0.0356167,0.168663,-0.171384,-0.189262,0.0383795,0.0111334,-0.162601
138,0_1_42,-0.0197373,-0.115708,0.159044,-0.188059,-0.125454,-0.11847,0.041217,-0.183645
139,0_1_43,-0.038783,-0.101769,0.160876,-0.243861,-0.0952169,0.0204428,0.00971647,-0.20293
140,0_1_44,-0.0339486,-0.0854601,0.148652,-0.163112,-0.0805857,-0.140071,0.0389264,-0.144018
141,0_1_45,-0.0429664,-0.259273,0.0575183,-0.267073,-0.116098,-0.167184,-0.0129513,-0.20479
142,0_1_46,-0.0452221,-0.103237,0.147318,-0.17823,-0.0824727,-0.0915415,-0.00865965,-0.196205
143,0_1_47,-0.0387542,-0.220579,0.152651,-0.204987,-0.0917388,-0.162164,0.0469671,-0.205514
144,0_1_48,-0.0578257,-0.0819421,0.128638,-0.122451,-0.0706438,-0.0890013,0.00219868,-0.169153
145,0_1_49,-0.0958177,-0.27614,0.138018,-0.151456,0.0658811,-0.131244,0.135051,-0.15777
146,0_1_50,-0.0281236,-0.125009,0.139833,-0.130759,-0.0497042,-0.153219,0.0521541,-0.0970113
147,0_1_51,-0.0586864,-0.107727,0.123187,-0.23609,-0.180908,-0.0811851,0.0464304,-0.21523
148,0_1_52,-0.0163777,-0.113456,0.131299,-0.154225,-0.0357808,-0.103935,0.0445937,-0.18614
149,0_1_53,-0.0284076,-0.120691,0.110933,-0.172421,-0.0871496,-0.0100976,0.0264415,-0.15795
150,0_1_54,-0.060362,-0.261457,0.105307,-0.300524,-0.0560489,-0.179259,0.0350747,-0.257974
151,0_1_55,-0.0457637,-0.105898,0.100405,-0.28296,-0.0849994,-0.0134144,-0.137268,-0.0426779
152,0_1_56,-0.0426688,-0.174524,0.092596,-0.246848,-0.0722337,-0.186599,0.00389847,-0.233876
153,0_1_57,-0.0617027,-0.0870779,0.110806,-0.352884,-0.107791,-0.0258401,-0.0214511,-0.182443
154,0_1_58,-0.0556153,-0.106768,0.0891355,-0.107067,-0.0551091,-0.0992593,0.0382124,-0.145208
155,0_1_59,-0.0714155,-0.0806801,0.0905241,-0.16678,-0.163077,0.0120767,0.0465045,-0.232972
156,0_1_60,-0.0845388,-0.0382408,0.136208,-0.121123,-0.0812302,-0.0663228,0.0643489,-0.129659
